Date,Tmin,Tmean,Tmax,P,PE
2/18/2002,-3.8300,0.2800,3.5100,0.4400,0.3816
2/19/2002,-0.4000,1.1000,1.8400,7.0700,0.4471
2/20/2002,0.0600,1.6800,2.3000,50.3200,0.4964
2/21/2002,-8.0700,-3.5500,-0.4300,0.7200,0.1093
2/22/2002,-8.2500,0.5000,3.7000,17.5300,0.4202
2/23/2002,0.3300,2.9400,4.2300,8.0600,0.6150
2/24/2002,0.0000,1.2600,2.3100,8.5100,0.4915
2/25/2002,2.6000,4.3700,5.8300,5.8000,0.7458
2/26/2002,5.5800,6.0900,6.7400,18.9600,0.8948
2/27/2002,3.2100,6.0900,7.6400,17.1600,0.9069
2/28/2002,0.9900,4.0000,6.8700,0.9200,0.7459
3/1/2002,0.5100,2.5800,5.3000,34.5300,0.6367
3/2/2002,-0.0700,1.7600,3.0200,0.0700,0.5754
3/3/2002,-2.6600,0.9900,5.5700,0.0000,0.5166
3/4/2002,-2.7800,2.3500,8.4100,0.0000,0.6422
3/5/2002,0.1300,3.3900,7.7100,0.0000,0.7427
3/6/2002,1.0100,3.6300,6.8500,0.0000,0.7738
3/7/2002,3.0800,5.6500,7.9100,0.0000,0.9673
3/8/2002,0.9400,6.5000,15.5000,0.0000,1.0578
3/9/2002,0.8000,6.0000,12.3200,0.0000,1.0246
3/10/2002,1.2600,5.3800,11.0200,0.0000,0.9790
3/11/2002,4.5600,9.0400,15.7700,0.0000,1.3407
3/12/2002,4.5400,9.5100,15.8500,0.0000,1.4027
3/13/2002,5.3800,11.0800,17.6200,0.0000,1.5734
3/14/2002,4.6500,7.1000,9.1300,4.1400,1.1983
3/15/2002,2.0900,4.9200,6.3600,3.8600,0.9942
3/16/2002,1.6500,6.1300,12.3000,0.0000,1.1287
3/17/2002,3.2500,9.4000,14.1400,0.0000,1.4774
3/18/2002,7.9300,9.1400,11.6400,15.5500,1.4676
3/19/2002,8.4800,9.8000,10.5800,24.4800,1.5538
3/20/2002,9.1900,10.4900,11.1500,0.8600,1.6447
3/21/2002,8.1800,10.4500,14.0600,5.0000,1.6589
3/22/2002,5.8500,7.8300,10.0300,2.8700,1.3928
3/23/2002,-0.0800,3.3400,7.9200,0.0200,0.9153
3/24/2002,-2.2600,1.7900,7.5800,0.0000,0.7533
3/25/2002,-3.3800,0.7900,7.2400,0.0000,0.6492
3/26/2002,-4.6100,1.5500,8.5100,0.0000,0.7422
3/27/2002,-4.3400,2.3200,9.4300,0.0000,0.8381
3/28/2002,-1.7100,4.3800,11.7700,0.0000,1.0851
3/29/2002,-1.5900,5.2000,13.1400,0.0000,1.1919
3/30/2002,0.9600,4.7600,10.2100,0.0000,1.1520
3/31/2002,0.2800,5.9200,13.0200,0.0000,1.3016
4/1/2002,1.5600,7.9100,15.1300,0.0000,1.5539
4/2/2002,2.0800,9.3200,18.2600,0.0000,1.7402
4/3/2002,1.5100,8.8300,17.6700,0.0000,1.6966
4/4/2002,2.9600,8.9100,15.6700,0.0100,1.7224
4/5/2002,3.3100,7.7100,13.5800,0.0000,1.5883
4/6/2002,2.2500,7.5400,12.2200,0.0000,1.5813
4/7/2002,5.1800,7.1800,10.3800,3.8700,1.5496
4/8/2002,3.1400,7.7500,12.2400,0.1000,1.6365
4/9/2002,2.0600,6.5100,13.3100,0.0000,1.4901
4/10/2002,1.5300,5.6900,9.9900,2.5000,1.3958
4/11/2002,5.0500,9.6900,15.0600,0.0000,1.9342
4/12/2002,6.6700,9.8100,13.9600,3.9200,1.9661
4/13/2002,3.3200,5.0400,6.6900,13.4300,1.3437
4/14/2002,-1.4800,2.0200,4.6600,0.0100,0.9470
4/15/2002,-1.4500,1.9200,4.9800,0.0100,0.9409
4/16/2002,-0.2600,3.9600,6.5800,0.4900,1.2277
4/17/2002,1.4400,5.4900,9.0900,0.0000,1.4483
4/18/2002,1.8100,6.8600,12.8700,0.0300,1.6496
4/19/2002,1.4500,5.9400,11.1700,0.2800,1.5328
4/20/2002,2.0600,5.7700,9.6300,0.3800,1.5199
4/21/2002,4.4800,8.9700,13.7500,0.0000,1.9854
4/22/2002,5.8700,10.4800,15.6300,0.0000,2.2153
4/23/2002,7.3400,11.3700,15.4300,0.0000,2.3586
4/24/2002,8.5200,12.3600,17.0300,0.0000,2.5179
4/25/2002,8.1600,13.0900,18.4000,0.0000,2.6410
4/26/2002,4.9400,10.1200,13.9500,16.5300,2.2216
4/27/2002,1.4300,5.9400,9.4400,0.0000,1.6175
4/28/2002,5.1100,11.0300,15.7500,2.4800,2.3847
4/29/2002,4.0500,6.7600,8.4500,3.2600,1.7601
4/30/2002,4.8400,13.3500,17.8000,5.2100,2.7626
5/1/2002,4.9400,6.6800,9.3700,44.3400,1.7686
5/2/2002,3.0300,4.5100,5.5700,27.1400,1.4482
5/3/2002,2.8600,3.9500,5.4100,15.2200,1.3705
5/4/2002,2.8500,3.3400,3.9800,18.0100,1.2840
5/5/2002,2.7400,3.8500,5.2600,3.8600,1.3697
5/6/2002,2.9300,8.1900,11.7400,0.2600,2.0520
5/7/2002,7.5200,11.8800,17.2200,0.0000,2.6393
5/8/2002,7.8900,12.5800,18.1900,0.0000,2.7623
5/9/2002,5.0800,9.7800,14.7200,4.8700,2.3335
5/10/2002,6.7900,10.9200,16.4600,12.4100,2.5252
5/11/2002,8.1100,9.1700,10.3200,2.6200,2.2579
5/12/2002,4.6100,7.5300,9.5800,3.3700,2.0055
5/13/2002,6.1400,13.4700,19.0000,4.3900,2.9690
5/14/2002,6.1400,12.0700,17.3000,0.0000,2.7555
5/15/2002,8.6800,14.1900,19.3600,0.0000,3.1105
5/16/2002,13.5300,18.1500,23.2400,0.0000,3.7673
5/17/2002,10.6600,18.9900,25.1500,1.6500,3.9191
5/18/2002,8.4300,10.2800,12.1100,20.9200,2.5055
5/19/2002,6.3500,10.8300,13.5300,0.0000,2.6052
5/20/2002,9.2700,13.9100,18.2200,0.0100,3.1230
5/21/2002,13.4600,17.4000,21.7800,0.0000,3.7120
5/22/2002,8.1900,12.1900,14.5800,23.2300,2.8580
5/23/2002,5.8200,7.6400,8.4200,22.7400,2.1082
5/24/2002,8.1000,12.8400,16.7000,1.9900,2.9847
5/25/2002,3.6800,7.5700,10.5700,9.9600,2.1092
5/26/2002,5.8300,10.0300,14.2900,2.7400,2.5292
5/27/2002,6.2600,8.7000,10.9300,2.1200,2.3117
5/28/2002,6.8100,10.1000,12.7400,2.9900,2.5546
5/29/2002,4.6400,9.0300,11.7800,0.6800,2.3795
5/30/2002,7.6000,13.0500,17.6900,0.0000,3.0687
5/31/2002,12.0100,16.3200,20.6100,0.0000,3.6329
6/1/2002,11.7000,17.1800,22.5000,0.0000,3.7877
6/2/2002,13.5500,18.5000,24.1000,0.0000,4.0215
6/3/2002,12.3600,15.9500,18.6800,4.8600,3.5922
6/4/2002,14.2900,17.3500,21.8100,1.9500,3.8393
6/5/2002,9.9100,12.9700,15.6900,1.7000,3.0923
6/6/2002,8.6600,11.7100,14.3600,26.6700,2.8802
6/7/2002,7.1000,10.4700,12.9900,0.4800,2.6706
6/8/2002,9.4500,11.3600,13.5800,11.6100,2.8283
6/9/2002,8.7400,10.9600,13.0900,12.0200,2.7628
6/10/2002,6.9800,9.6300,11.5100,0.2400,2.5356
6/11/2002,7.1400,11.6100,14.6700,0.0000,2.8820
6/12/2002,11.3800,17.5800,22.1800,0.0000,3.9218
6/13/2002,13.0000,18.7200,23.6200,0.0000,4.1234
6/14/2002,16.6000,21.9600,27.4600,0.0000,4.6904
6/15/2002,18.3400,22.3300,27.7600,0.0000,4.7580
6/16/2002,16.2200,21.4900,26.2800,0.0000,4.6144
6/17/2002,16.7600,23.7200,30.2300,0.0000,5.0052
6/18/2002,17.4400,23.9300,29.7700,0.0000,5.0437
6/19/2002,20.3700,24.4100,28.5800,0.1600,5.1287
6/20/2002,17.4600,21.7900,25.1300,0.0200,4.6725
6/21/2002,17.7300,22.3500,27.1900,0.0000,4.7704
6/22/2002,16.1700,22.4600,27.4300,0.0000,4.7893
6/23/2002,18.2700,24.1900,30.4300,9.6300,5.0902
6/24/2002,13.1700,16.9400,19.4700,2.2700,3.8249
6/25/2002,12.3700,17.5500,21.7200,0.0000,3.9298
6/26/2002,12.8400,18.6000,23.4600,0.0000,4.1108
6/27/2002,11.1700,18.6100,23.3200,17.1200,4.1102
6/28/2002,7.0900,12.4500,15.9300,0.0000,3.0357
6/29/2002,8.6100,13.5400,18.1300,0.0000,3.2228
6/30/2002,10.0500,15.1700,19.5500,0.0000,3.5030
7/1/2002,12.2800,18.3500,23.7600,5.1900,4.0512
7/2/2002,11.1100,13.4000,15.6700,3.5400,3.1888
7/3/2002,9.9600,14.5300,18.6900,14.0000,3.3806
7/4/2002,7.5600,11.5800,14.2600,0.0100,2.8661
7/5/2002,10.4000,15.9500,21.1500,15.6900,3.6164
7/6/2002,11.9800,13.7700,15.1100,17.5100,3.2351
7/7/2002,12.9900,16.8100,20.0500,0.0000,3.7529
7/8/2002,15.9700,20.7500,25.5900,0.6500,4.4232
7/9/2002,13.4900,20.2300,25.8000,4.8900,4.3258
7/10/2002,10.5900,12.9600,15.1000,8.6800,3.0733
7/11/2002,11.7900,15.7100,19.7700,0.0000,3.5366
7/12/2002,14.0200,18.0900,22.4600,0.1200,3.9344
7/13/2002,11.6700,13.2900,14.8300,8.4200,3.1094
7/14/2002,12.7200,15.2600,17.9200,1.8900,3.4361
7/15/2002,14.4200,16.3600,17.7800,9.6900,3.6137
7/16/2002,14.2000,14.8600,15.6000,51.1000,3.3512
7/17/2002,11.3000,13.4500,14.5900,5.9600,3.1048
7/18/2002,11.4400,14.9500,18.1000,0.0100,3.3478
7/19/2002,12.0700,16.1700,20.4200,0.0000,3.5421
7/20/2002,13.9400,20.2300,25.4300,12.5600,4.2086
7/21/2002,12.7700,16.5600,20.0200,0.6900,3.5851
7/22/2002,11.0000,16.3000,20.9200,0.0100,3.5304
7/23/2002,12.5500,17.7200,22.5500,0.0000,3.7531
7/24/2002,13.2200,14.8300,15.9000,2.4800,3.2643
7/25/2002,11.4800,15.4200,18.4400,0.0000,3.3494
7/26/2002,11.8500,16.3800,20.3300,0.0000,3.4939
7/27/2002,14.7900,19.5100,23.8600,0.0000,3.9902
7/28/2002,16.5200,20.9100,25.2700,0.0000,4.2015
7/29/2002,15.9600,21.5000,26.7500,0.0000,4.2799
7/30/2002,15.9600,20.2800,25.3600,1.7900,4.0659
7/31/2002,13.2200,19.4100,25.3600,5.8800,3.9093
8/1/2002,8.2200,12.0800,14.6800,4.0300,2.7234
8/2/2002,11.8000,15.9000,20.5900,13.4100,3.3176
8/3/2002,13.2300,14.7400,16.7500,1.0100,3.1191
8/4/2002,10.1800,14.1100,16.9600,0.2100,3.0053
8/5/2002,11.9300,16.2200,21.5200,12.8400,3.3210
8/6/2002,12.5100,13.8200,15.4900,8.5800,2.9308
8/7/2002,10.7600,13.5800,15.7000,0.6300,2.8788
8/8/2002,11.7400,15.5700,20.3700,0.7000,3.1706
8/9/2002,9.9500,12.7800,14.6200,25.2200,2.7260
8/10/2002,9.8000,10.6600,11.9400,4.6400,2.3880
8/11/2002,9.9600,11.8900,12.7800,11.1700,2.5613
8/12/2002,11.5900,13.0800,14.8900,3.3300,2.7262
8/13/2002,11.9600,15.5700,20.1200,0.0000,3.0838
8/14/2002,12.1500,16.8200,21.8100,0.0000,3.2519
8/15/2002,13.3800,18.0500,23.3000,0.0100,3.4145
8/16/2002,13.4400,18.3400,24.0500,0.0100,3.4363
8/17/2002,14.3400,18.8900,25.0800,0.0000,3.4952
8/18/2002,13.1300,19.1200,25.5800,0.0000,3.5063
8/19/2002,15.6400,21.1300,28.1700,0.0000,3.7738
8/20/2002,13.4900,16.7200,20.5300,6.6700,3.1161
8/21/2002,9.9000,14.1300,18.0200,0.0000,2.7260
8/22/2002,9.8800,14.6600,19.7600,0.0100,2.7822
8/23/2002,10.9100,16.8500,22.5300,11.0900,3.0704
8/24/2002,13.2300,16.7800,19.9300,1.9200,3.0388
8/25/2002,13.3200,17.5500,22.1700,0.1300,3.1234
8/26/2002,10.9100,15.2300,20.5900,10.4100,2.7813
8/27/2002,11.5000,15.1400,19.4600,0.3800,2.7481
8/28/2002,11.3400,14.5600,17.1900,0.2000,2.6486
8/29/2002,11.4100,16.6200,21.3200,12.6500,2.9048
8/30/2002,14.1600,17.4500,21.5900,2.2000,2.9925
8/31/2002,13.9400,15.5400,17.4600,1.8200,2.7159
9/1/2002,12.2100,13.8600,15.6100,0.0100,2.4734
9/2/2002,12.4100,15.5800,18.4400,0.5300,2.6766
9/3/2002,12.3200,14.2200,16.8700,14.0400,2.4787
9/4/2002,10.6300,14.3100,18.8800,0.4900,2.4690
9/5/2002,12.0600,13.0400,14.6200,2.2800,2.2866
9/6/2002,12.2200,13.7200,16.2200,0.0000,2.3519
9/7/2002,8.8700,12.7800,17.7200,0.0100,2.2138
9/8/2002,9.3600,15.9500,22.3900,5.5300,2.5849
9/9/2002,10.8300,13.6900,17.3600,2.6900,2.2848
9/10/2002,6.2300,11.2500,16.4100,0.0400,1.9680
9/11/2002,6.3200,10.6600,15.4800,0.4100,1.8786
9/12/2002,7.3600,11.8600,18.4100,2.0500,2.0031
9/13/2002,4.9900,11.1100,19.5600,0.0000,1.8954
9/14/2002,4.6600,10.5200,20.1300,0.0200,1.8080
9/15/2002,4.3800,10.4300,19.2300,0.0000,1.7796
9/16/2002,4.0400,10.4000,17.7900,0.0000,1.7582
9/17/2002,6.8400,12.5800,21.6000,0.0100,1.9865
9/18/2002,7.7900,15.0300,21.0600,0.0500,2.2399
9/19/2002,12.0300,16.1500,21.5800,0.7700,2.3403
9/20/2002,10.1500,14.2000,19.9600,0.0400,2.1020
9/21/2002,9.5800,13.7500,19.1000,0.0500,2.0307
9/22/2002,6.1700,9.6800,13.7300,3.9600,1.5726
9/23/2002,5.3100,6.1200,7.4800,6.9600,1.1781
9/24/2002,0.6300,3.6500,6.3100,1.2700,0.9062
9/25/2002,1.9500,3.8700,6.5100,0.0300,0.9188
9/26/2002,4.1700,8.1700,12.5300,8.8500,1.3488
9/27/2002,3.0300,7.5400,12.6900,0.0000,1.2695
9/28/2002,-0.0100,6.4800,16.4800,0.0000,1.1487
9/29/2002,-1.1200,6.3200,15.5300,0.0000,1.1194
9/30/2002,2.2600,8.5900,17.8200,0.0100,1.3280
10/1/2002,3.8100,9.5500,19.2600,0.0000,1.4048
10/2/2002,3.8000,9.3600,19.5500,0.0000,1.3698
10/3/2002,2.9600,10.8300,17.6600,0.0200,1.4916
10/4/2002,5.3900,9.8900,14.6600,1.0100,1.3858
10/5/2002,4.0100,8.3100,14.4700,0.0300,1.2235
10/6/2002,5.2400,7.6600,9.5100,12.1900,1.1492
10/7/2002,3.0600,7.0200,12.4200,0.0000,1.0774
10/8/2002,1.0800,7.8400,14.8200,0.0000,1.1363
10/9/2002,6.4900,10.9100,15.0100,0.0200,1.3900
10/10/2002,9.3400,11.3300,15.8300,4.3100,1.4083
10/11/2002,6.6700,9.0300,11.2300,1.1300,1.1943
10/12/2002,5.1700,8.2700,11.5900,6.2300,1.1149
10/13/2002,2.6500,8.8400,12.1100,7.1500,1.1475
10/14/2002,9.5300,10.4400,11.9000,10.4700,1.2633
10/15/2002,12.1400,14.4700,17.5500,6.4300,1.5719
10/16/2002,10.1500,13.3200,18.0600,46.2600,1.4593
10/17/2002,4.4500,6.5900,10.0700,33.5000,0.9109
10/18/2002,4.2800,5.6600,8.1900,21.9600,0.8265
10/19/2002,-0.6200,3.2600,8.9800,0.0300,0.6318
10/20/2002,0.5500,10.8500,16.1900,1.6300,1.1959
10/21/2002,8.4200,11.6200,14.6300,19.0500,1.2369
10/22/2002,8.0900,11.0600,12.8400,2.2200,1.1789
10/23/2002,3.7500,7.2500,10.5300,16.6500,0.8869
10/24/2002,3.5100,7.8500,11.3100,7.9900,0.9176
10/25/2002,8.9700,10.7700,11.5100,16.3500,1.1106
10/26/2002,2.4300,7.0800,12.4700,0.0000,0.8390
10/27/2002,2.5900,9.2800,17.3600,1.5900,0.9782
10/28/2002,-1.2300,3.4300,10.7200,0.0000,0.5695
10/29/2002,-0.7100,8.4300,16.7900,0.0000,0.8948
10/30/2002,4.1800,9.0900,16.2000,0.0000,0.9259
10/31/2002,3.9300,9.2400,14.7000,0.0100,0.9228
11/1/2002,7.4400,9.3900,13.2800,5.0900,0.9198
11/2/2002,8.4400,10.5700,11.5000,81.5900,0.9816
11/3/2002,5.8400,8.4500,11.6300,19.7300,0.8363
11/4/2002,3.7300,5.2000,6.2500,16.9300,0.6256
11/5/2002,-1.5300,3.0700,5.6500,1.9600,0.4883
11/6/2002,-1.9400,2.6000,7.3100,13.5500,0.4536
11/7/2002,0.6600,1.8500,3.5300,16.2500,0.4034
11/8/2002,0.6100,3.3600,6.5600,13.4400,0.4858
11/9/2002,3.6200,5.6100,7.7900,24.2400,0.6083
11/10/2002,4.1800,7.9900,9.6900,19.3900,0.7350
11/11/2002,-0.1500,5.1600,9.1500,14.4300,0.5674
11/12/2002,-0.4700,5.8000,9.7800,1.3200,0.5954
11/13/2002,7.7900,9.2600,11.4000,21.5200,0.7761
11/14/2002,2.7800,4.9800,7.8000,64.6300,0.5363
11/15/2002,6.5000,8.1100,11.3600,25.6200,0.6957
11/16/2002,4.5800,5.8800,6.6000,18.2500,0.5702
11/17/2002,2.9500,6.0400,9.5000,0.0300,0.5716
11/18/2002,3.8300,5.1200,6.8200,0.6300,0.5177
11/19/2002,2.5900,4.4000,6.5500,0.0000,0.4752
11/20/2002,2.6900,6.3900,11.2400,0.0000,0.5692
11/21/2002,2.2400,5.1300,8.3700,30.2300,0.5005
11/22/2002,1.2100,3.2300,5.2300,0.6300,0.4021
11/23/2002,1.9900,6.6300,8.4200,44.5000,0.5620
11/24/2002,3.7900,5.7300,7.2800,20.0400,0.5130
11/25/2002,4.6300,6.7700,9.6600,0.0700,0.5569
11/26/2002,-0.7000,3.6200,6.8800,0.0100,0.4038
11/27/2002,0.2600,7.1800,14.1200,0.0200,0.5649
11/28/2002,3.5200,6.9000,11.6600,30.2200,0.5467
11/29/2002,2.4500,4.0700,7.6800,7.6800,0.4129
11/30/2002,0.1300,2.9900,4.7000,0.3100,0.3605
12/1/2002,-0.4100,4.4000,8.0200,12.7800,0.4205
12/2/2002,1.2300,2.2200,3.1900,12.7400,0.3203
12/3/2002,-2.0400,1.0100,2.4200,3.0000,0.2645
12/4/2002,-2.4300,0.6600,2.9500,0.0000,0.2472
12/5/2002,-0.1500,1.1500,2.2900,0.1700,0.2667
12/6/2002,0.6800,1.5800,2.7100,0.0000,0.2834
12/7/2002,-0.7000,1.0300,2.4200,0.0000,0.2581
12/8/2002,-3.9500,-1.2400,2.8000,0.0000,0.1600
12/9/2002,-3.9900,0.6000,2.2500,3.5000,0.2369
12/10/2002,0.0800,2.2200,6.2600,0.0000,0.3039
12/11/2002,0.4400,3.7200,6.1600,1.3900,0.3653
12/12/2002,0.9000,4.0000,7.7700,1.6400,0.3754
12/13/2002,-2.5200,1.2400,7.7100,0.0000,0.2592
12/14/2002,-0.4800,4.2000,6.9700,5.6200,0.3809
12/15/2002,3.7400,4.9300,6.5000,11.8900,0.4098
12/16/2002,4.4500,5.5900,6.0700,33.3600,0.4359
12/17/2002,1.1800,4.6200,6.6000,4.0900,0.3952
12/18/2002,-4.3300,-0.2900,5.4700,0.0100,0.1931
12/19/2002,-4.3700,0.6100,6.9800,0.0100,0.2298
12/20/2002,-0.5100,3.8900,6.0900,4.5600,0.3638
12/21/2002,5.2700,6.3300,7.3300,11.0300,0.4635
12/22/2002,6.1000,8.4900,9.6200,30.4600,0.5520
12/23/2002,3.7100,7.3500,10.6200,0.0100,0.5056
12/24/2002,2.2700,4.9100,10.2000,0.0300,0.4061
12/25/2002,2.0000,4.3000,5.7100,1.0100,0.3817
12/26/2002,5.7400,6.8900,8.1300,3.0500,0.4890
12/27/2002,5.2400,8.0200,12.0500,5.0000,0.5367
12/28/2002,3.6400,5.0400,5.7300,20.8600,0.4151
12/29/2002,3.4900,6.2100,7.6100,5.5600,0.4650
12/30/2002,5.3600,7.5100,9.4000,6.7700,0.5208
12/31/2002,4.0200,4.5400,5.2600,7.7500,0.3988
1/1/2003,4.2200,7.2300,9.1200,11.6900,0.5138
1/2/2003,4.8900,8.4200,11.8200,6.1000,0.5666
1/3/2003,3.6300,5.3100,7.1200,19.4400,0.4377
1/4/2003,-6.3700,-0.3700,4.3800,21.8900,0.1977
1/5/2003,-11.5300,-8.2900,-4.6100,0.5200,0.0000
1/6/2003,-11.3500,-7.1300,-1.5800,0.0000,0.0000
1/7/2003,-13.1200,-8.8700,-4.4000,0.0000,0.0000
1/8/2003,-11.8600,-4.4900,-2.9900,2.4400,0.0224
1/9/2003,-10.8900,-5.4900,0.1700,0.0000,0.0000
1/10/2003,-11.2200,-10.1200,-9.0900,0.0600,0.0000
1/11/2003,-17.4100,-11.7400,-6.5000,0.0000,0.0000
1/12/2003,-17.9100,-12.2200,-5.6900,0.0000,0.0000
1/13/2003,-14.6500,-4.1200,-1.2800,1.9700,0.0403
1/14/2003,-2.8800,-0.2400,2.6100,0.0100,0.2201
1/15/2003,-5.1700,-0.7800,5.1000,0.6400,0.1970
1/16/2003,-7.0800,-2.0100,0.4700,0.1400,0.1410
1/17/2003,-7.6400,-0.0700,4.9200,0.1700,0.2349
1/18/2003,-2.3200,0.5600,3.6700,0.0000,0.2677
1/19/2003,-1.0600,1.5600,3.4600,6.1400,0.3194
1/20/2003,-0.5100,4.4800,7.0500,5.7100,0.4667
1/21/2003,2.0000,3.5800,4.6900,6.7900,0.4272
1/22/2003,0.3800,1.1700,2.1400,16.1400,0.3108
1/23/2003,-0.0200,0.4000,1.5800,14.1000,0.2752
1/24/2003,-4.9200,-0.8000,1.9400,0.0300,0.2167
1/25/2003,-5.2800,-1.7200,0.5400,0.1200,0.1713
1/26/2003,-2.0200,0.1600,1.3100,1.0400,0.2728
1/27/2003,0.4400,2.9400,3.9000,4.7700,0.4251
1/28/2003,-0.9200,1.3500,3.8400,19.1800,0.3444
1/29/2003,-1.4600,-0.8800,-0.4400,28.7400,0.2263
1/30/2003,-6.0200,-3.6600,-1.6000,7.5200,0.0746
1/31/2003,-17.4900,-11.2500,-5.9700,0.1800,0.0000
2/1/2003,-16.4400,-7.4500,-4.4800,1.6900,0.0000
2/2/2003,-4.2600,-0.4500,0.8300,9.7300,0.2635
2/3/2003,0.2800,1.0500,1.9800,36.4800,0.3551
2/4/2003,-3.0900,-2.2600,0.1300,12.1100,0.1630
2/5/2003,-4.0500,-3.1900,-1.9100,2.9000,0.1092
2/6/2003,-12.1300,-5.8800,-1.9500,0.8700,0.0000
2/7/2003,-12.4500,-3.7200,1.7800,0.0200,0.0794
2/8/2003,-7.1500,-2.2700,4.7300,0.0700,0.1716
2/9/2003,-7.2000,-0.9300,4.1700,0.6900,0.2594
2/10/2003,-2.5500,-0.2700,2.5600,0.0000,0.3057
2/11/2003,-5.4800,-2.2400,1.3200,0.0000,0.1809
2/12/2003,-5.4100,-2.2600,2.5600,0.0000,0.1821
2/13/2003,-5.9700,-4.4600,-2.4600,0.0000,0.0364
2/14/2003,-11.8400,-5.7300,0.7700,0.0000,0.0000
2/15/2003,-12.2800,-7.6400,-0.5300,0.0000,0.0000
2/16/2003,-11.8300,-7.6300,-3.3300,0.0000,0.0000
2/17/2003,-13.3800,-6.8700,0.5700,0.0000,0.0000
2/18/2003,-13.7800,-8.1000,-1.2100,0.0000,0.0000
2/19/2003,-10.5600,-4.6600,4.1900,0.0000,0.0249
2/20/2003,-9.2400,-4.1700,3.0700,0.0000,0.0617
2/21/2003,-7.7200,-2.2400,7.3700,0.0000,0.2080
2/22/2003,-7.6800,-1.4000,8.7500,0.0000,0.2750
2/23/2003,-6.7200,-0.8600,8.3100,0.0000,0.3206
2/24/2003,-7.0800,-0.2600,9.6800,0.0000,0.3722
2/25/2003,-5.0100,2.3700,9.8800,0.0000,0.5866
2/26/2003,-2.0000,2.5300,9.0600,0.0100,0.6075
2/27/2003,0.1000,3.6100,9.2600,0.0000,0.7041
2/28/2003,1.0900,5.7800,10.6800,0.0200,0.8935
3/1/2003,3.8100,6.1200,10.2900,8.3800,0.9340
3/2/2003,-1.7900,2.5100,4.8700,18.3600,0.6392
3/3/2003,-3.4900,1.4300,7.9400,0.0000,0.5545
3/4/2003,-4.1100,4.2400,10.8200,0.0500,0.8074
3/5/2003,1.6000,7.3600,11.9300,0.2300,1.0941
3/6/2003,-2.7900,2.3400,6.5500,14.5900,0.6582
3/7/2003,-3.1300,2.0500,8.6800,0.6600,0.6403
3/8/2003,-1.7900,2.2700,8.1100,0.0000,0.6687
3/9/2003,-2.6500,3.6500,14.0600,0.0000,0.8057
3/10/2003,-2.7600,6.0400,16.5200,0.0000,1.0413
3/11/2003,3.6800,9.9100,17.8300,0.0000,1.4238
3/12/2003,2.1000,6.4800,13.7400,0.5700,1.1098
3/13/2003,-0.6700,5.2500,11.2300,0.0000,1.0030
3/14/2003,-3.2900,2.1700,8.9000,0.0000,0.7101
3/15/2003,-3.7600,0.5700,6.6200,0.0000,0.5582
3/16/2003,-5.1900,0.4900,8.1800,0.0000,0.5567
3/17/2003,-7.0300,2.1400,10.8700,0.0000,0.7326
3/18/2003,-4.6400,3.7600,14.3100,0.0000,0.9092
3/19/2003,-5.8000,2.5500,13.2600,0.0000,0.7926
3/20/2003,-4.8600,3.5600,14.8500,0.0000,0.9089
3/21/2003,-4.6000,2.1800,11.3700,0.0000,0.7709
3/22/2003,-4.1000,3.5200,14.4900,0.0000,0.9249
3/23/2003,-3.9900,4.2300,15.5400,0.0000,1.0130
3/24/2003,-3.0600,4.9000,16.5800,0.0000,1.0983
3/25/2003,-3.1100,5.2300,16.9800,0.0000,1.1471
3/26/2003,-3.5400,5.5400,16.1000,0.0000,1.1944
3/27/2003,0.2100,8.7100,15.8000,0.0000,1.5698
3/28/2003,5.8100,10.2800,16.9200,1.2000,1.7676
3/29/2003,0.6500,7.3400,15.7800,7.7300,1.4420
3/30/2003,0.6800,8.3000,16.5100,0.6800,1.5698
3/31/2003,0.0800,7.9300,16.8900,0.0000,1.5412
4/1/2003,-0.3600,8.9300,16.1200,20.0300,1.6766
4/2/2003,0.2700,1.9500,3.5800,7.0600,0.8446
4/3/2003,-0.0400,1.4800,3.3100,0.0100,0.7949
4/4/2003,0.4000,3.8300,7.8800,0.0000,1.0934
4/5/2003,1.7800,7.0900,13.0800,0.0000,1.5108
4/6/2003,-0.1000,3.6600,8.6400,0.0000,1.0920
4/7/2003,-4.6500,-0.4400,4.6000,0.0000,0.5802
4/8/2003,-6.7600,1.6200,5.4400,0.0100,0.8497
4/9/2003,1.8200,3.7800,5.6700,5.9700,1.1367
4/10/2003,-4.3500,-0.6200,0.8300,5.5700,0.5719
4/11/2003,-4.9700,3.6100,8.0300,5.9900,1.1337
4/12/2003,-1.5500,4.2200,9.4500,0.0500,1.2240
4/13/2003,-1.0900,7.2400,15.4500,0.0000,1.6382
4/14/2003,2.3000,10.3200,19.1700,0.0000,2.0668
4/15/2003,3.7400,11.1200,20.4700,0.0000,2.1918
4/16/2003,3.6700,10.8600,20.0600,0.0000,2.1731
4/17/2003,3.8600,11.6900,20.0500,0.0100,2.3042
4/18/2003,-0.0900,10.4500,19.8300,0.0000,2.1490
4/19/2003,1.2500,9.6100,15.8200,4.4300,2.0470
4/20/2003,2.6700,9.3600,17.0200,0.0400,2.0265
4/21/2003,2.8000,8.2700,15.9600,0.0700,1.8859
4/22/2003,2.6700,9.3200,17.7200,0.8100,2.0493
4/23/2003,2.8500,10.0800,18.5800,0.0000,2.1727
